time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-06 00:00:00+00:00,,,1,1
2024-07-08 00:00:00+00:00,1.0,1.0,7,2
2024-07-10 00:00:00+00:00,,,2,2
2024-07-12 00:00:00+00:00,,,5,3
2024-07-14 00:00:00+00:00,4.0,2.0,2,1
2024-07-15 00:00:00+00:00,,,1,1
2024-07-17 00:00:00+00:00,,,5,2
2024-07-19 00:00:00+00:00,,,1,1
